SMILES,SPLIT,plogP
O=c1c(Cl)c(Cl)cnn1-c1cnc2ccccc2n1,train,0.17861772314214974
CCOC(=O)c1cc(C)n(Cc2cccs2)c1C,train,1.3303614970850104
CCOC(=O)c1[nH]c(C)c(C(C)=O)c1-c1ccccc1,train,1.3227623864267466
N#Cc1cccc(CS(=O)(=O)c2ccc(Cl)cc2)c1,train,1.31233192730277
O=S(=O)(Cc1noc(C2CCC2)n1)c1ccc(F)cc1,train,0.20791167713603542
CCOC(=O)c1ccc(-n2ncc(N(CC)CC)c(Cl)c2=O)cc1,train,0.6319916715344576
Cc1ncc(S(=O)(=O)c2ccc(Cl)cc2)c(N)n1,train,-0.3251725060547097
Nc1ncc(S(=O)(=O)c2ccc(Cl)cc2)c(N)n1,train,-1.055546352208555
COCc1cc(=O)n2nc(-c3cccc(OC)c3)cc2[nH]1,train,-0.8085420819706304
Cc1nnc(SCc2ccc(Cl)cc2)n(N)c1=O,train,-0.5133723490688371
CSc1nc2cc(C)nn2c(-c2ccccc2)c1C#N,train,0.754027119588323
O=C(CSc1ccccc1)NCc1cccs1,train,1.3673814181594457
O=C(CSc1ccc(Cl)cc1)NCc1cccs1,train,1.9460156390968448
COC(=O)C(CC(C)C)NS(=O)(=O)c1ccc(C)cc1,train,-0.44594603612211636
Cc1nn(-c2ccccc2)nc1C(=O)Nc1ccc2[nH]ncc2c1,train,0.4239970861198712
Nc1ccccc1C(=O)NCCc1c[nH]c2ccccc12,train,0.8878471740192806
COC(=O)c1ccc(C)c(NC(=O)c2ccncc2)c1,train,0.7433890947184532
COC(=O)c1cn(-c2ccc(Cl)cc2)c(=O)c2ccccc12,train,1.544786568371558
COC(=O)c1cn(Cc2cccnc2)c(=O)c2ccccc12,train,0.253437082373682
N#Cc1c(F)cccc1C(C#N)c1ccc(F)cc1,train,0.7080689434661407
CCOC(=O)c1cnc2c(F)cc(F)cc2c1N1CCOCC1,train,0.1542238956652202
N#Cc1cc(F)cc(F)c1NC(=O)c1cccs1,train,0.8589842663157778
Cc1ccccc1C(=O)NCC(=O)c1ccc(Br)cc1,train,1.6886649188942773
O=C(CNC(=O)c1ccccc1F)c1ccc(Br)cc1,train,1.4900405232898821
O=C(CNC(=O)c1ccccc1F)c1ccc(Cl)cc1,train,1.4472611276854872
Cc1ccccc1C(=O)NCC(=O)c1ccc(Cl)cc1,train,1.6458855232898824
O=S(=O)(NC1CC1)c1ccc(Cl)c(Cl)c1,train,0.6140653427345448
Cn1sc(=O)c2cc(S(=O)(=O)NC3CC3)ccc21,train,-1.8063311245790419
COc1cc2c(cc1OC)C(C)N(S(C)(=O)=O)CC2,train,-1.1370239601452332
O=S(=O)(c1cccs1)N1CCc2ccccc21,train,0.4707590068564631
CC12COC3(C(=O)NCCc4ccccc4)CC1CCC32C,train,-1.7497677647985874
CCN(CC)C(=O)C12CC3CCC1(C)C3(C)CO2,train,-2.758575218219131
CC12COC3(C(=O)Nc4ccccc4)CC1CCC32C,train,-1.477527467317901
COc1cc(C(=O)c2ccccc2C#N)cc(OC)c1OC,train,0.8336633262936983
CC12COC3(C(=O)Nc4ccc(F)cc4)CC1CCC32C,train,-1.3797189649037493
COC(=O)c1ccc(NC(=O)C23CC4CCC2(C)C4(C)CO3)cc1,train,-1.6806133441260407
CC12COC3(C(=O)Nc4ccc(Cl)cn4)CC1CCC32C,train,-1.738745692413528
CC12CCC(C(=O)N3CCc4ccccc4C3)(OC1=O)C2(C)C,train,-1.3138606514282838
CC12CCC(C(=O)Nc3ccc(Cl)cc3)(OC1=O)C2(C)C,train,-0.40044741892710256
CC12CCC(C(=O)N3CCCCC3)(OC1=O)C2(C)C,train,-1.9157651991979021
CC12CCC(C(=O)N3CCCC3)(OC1=O)C2(C)C,train,-2.347115258527997
CC12CCC(C(=O)N3CCCCCC3)(OC1=O)C2(C)C,train,-2.492272976293439
Nc1ccc(Br)cc1OC(F)(F)F,train,0.7371272183169655
O=C(CSc1ncccn1)Nc1ccc(Br)cc1,train,1.1138292485642989
CCN(CC)C(=O)C12CCC(C)(C(=O)C1)C2(C)C,train,-1.6641048907802425
CC12CCC(C(=O)N3CCCCC3)(CC1=O)C2(C)C,train,-1.2634338382511547
CC12CCC(C(=O)N3CCOCC3)(CC1=O)C2(C)C,train,-2.5189589861801496
CC12CCC(C(=O)N3CCc4ccccc4C3)(CC1=O)C2(C)C,train,-0.65941642065905
Nc1nc(SCc2cccc(C(F)(F)F)c2)n[nH]1,train,0.38545872785424073
Oc1ccc(O)c(Cc2nc3ccccc3s2)c1,train,1.1872230355465483
CC(=O)Nc1cc(=O)oc2ccc(NC(=O)c3ccc(F)cc3)cc12,train,1.1517894231640167
COC(=O)C1CCN(S(=O)(=O)c2ccc(NC(C)=O)cc2)CC1,train,-0.6571606520947124
Nc1ccccc1C(=O)NCCc1ccc(Cl)cc1,train,1.3087074667318932
COC(=O)c1cc(Br)c(N)cc1OC,train,-0.21074066885222242
CCOC(=O)c1cn2cc(C(F)(F)F)cc(Cl)c2n1,train,0.7061039976519545
COC(=O)c1cc(C(=O)Cc2ccc(Cl)cc2)c[nH]1,train,0.8015317531373114
CC(=O)Nc1cc2cc(-n3cccc3)ccc2oc1=O,train,0.20878663375836037
COC(=O)c1cc(=O)n2c(nc3cc(C(F)(F)F)ccc32)s1,train,0.22453971973632036
CCOC(=O)c1cnn(C(C)(C)C)c1C(F)(F)F,train,0.3245183532723006
Cc1ccc(S(=O)(=O)Nc2ccc(F)cc2F)cc1,train,1.4193210564754821
COC(=O)Cc1c(C(=O)OC)nnn1-c1ccc(Cl)cc1,train,-0.8194189519971564
COC(=O)Cc1c(C(=O)OC)nnn1-c1ccc(Cl)cc1Cl,train,-0.3097372033406036
COC(=O)Cc1c(C(=O)OC)nnn1-c1ccc(OC)cc1,train,-1.4307046938828496
COC(=O)Cc1c(C(=O)OC)nnn1-c1cccc(C(F)(F)F)c1,train,-0.6254254667119121
CCOC(=O)c1c(-c2sccc2Cl)c[nH]c1N,train,0.29848382732474743
Cc1c(Br)cc(C(=O)N2CCCC2)c(C)c1C,train,1.4854556255173064
CC(Oc1cccc(C(F)(F)F)c1)c1ccnc2nc(N)nn12,train,-0.19585846889319125
COc1ccc(Sc2ccc(N)cc2C#N)cc1,train,1.2096356147320684
CC(C)(C)n1nc(-c2ccc(F)cc2)c(C#N)c1N,train,0.4690355813623608
CCOC(=O)c1cn2ccccc2c1C(=O)OCC,train,0.04154075168593252
O=C(Nc1nnc(C2CC2)s1)c1cccnc1Oc1ccccc1,train,1.7124513718341596
COC(=O)c1c(-c2ccccc2Cl)noc1C,train,1.1505825507290046
COC(=O)c1nn(-c2ccccc2)c(=O)cc1Cl,train,-0.3880717336842223
COc1cc(C(=O)n2nc(C)cc2C)cc(OC)c1OC,train,0.09040285730062436
CC(Oc1ccccc1)c1ccnc2nc(N)nn12,train,-1.015406699758562
Cc1ccc(OC(C)c2ccnc3nc(N)nn23)cc1,train,-0.7297182995091775
CC(O)C(=O)NS(=O)(=O)c1ccc(Br)cc1,train,-1.8703581396742845
CC(Oc1c(Cl)cccc1Cl)c1ccnc2nc(N)nn12,train,0.010166867970507809
CC(Oc1cccc(Cl)c1)c1ccnc2nc(N)nn12,train,-0.48454477724197
COc1ccc(-n2ncc(N(C)CCO)c(Cl)c2=O)cc1,train,-0.9852436204321688
N#CCC(=O)Nc1cc(C(F)(F)F)ccc1Cl,train,1.1097072643132897
CCOC(=O)Cc1ncccc1C(=O)Nc1ccc(F)cc1,train,0.6557463698603891
CCOC(=O)Cc1ncccc1C(=O)Nc1ccc(OC)cc1,train,0.5440750199255753
O=S(=O)(NCc1ccc(Br)cc1)c1ccc(F)cc1,train,1.428280084051683
CSc1ccc(OC(=O)Nc2ccccc2)cc1,train,2.3490354615820532
Cc1nn(Cc2cccc(C(N)=O)c2)c(C)c1Br,train,0.41129050807402034
CCOC(=O)N1CCN(S(=O)(=O)c2ccccc2)CC1,train,-0.576410850336492
Cc1cc(C)cc(NC(=O)Cc2ccc(O)cc2)c1,train,1.5026923627164113
O=C(OCC(=O)c1cccs1)c1ccc(O)cc1,train,0.6539302753655507
CS(=O)c1ccc(Oc2cccc(F)c2C#N)cc1,train,0.49409576494654583
COc1ccc(-c2cnc3nc(SC)nn3c2N)cc1,train,-0.29458705045216593
CSc1nc2ncc(-c3ccc(F)cc3)c(N)n2n1,train,-0.2231899691655448
COC(=O)c1nn(-c2cccc(C(F)(F)F)c2)c(=O)cc1Cl,train,0.37429606914961955
COC(=O)c1nn(-c2ccc(OC)cc2)c(=O)cc1Cl,train,-0.4133998513354935
CCOC(=O)C=C(N)N1CCN(c2ccccc2)CC1,train,-1.0493303702902246
Cc1cc(NC(=O)C2COc3ccccc3O2)no1,train,-0.8670991473110086
CCOC(=O)c1sc(-c2ccc(OC)c(OC)c2)nc1C,train,1.399336061265445
CCOC(=O)c1csc(-c2ccc(OC)c(OC)c2)n1,train,1.1112910727404337
NC(=O)c1cc(C(=O)Cc2ccc(Cl)cc2)c[nH]1,train,0.06153688170039384
Cc1cc(Cl)ccc1OC(C)C(=O)NCc1ccncc1,train,0.8006799579313926
N#Cc1cn(Cc2ccc(Cl)cc2)c(=O)[nH]c1=O,train,-1.028199425991915
Cc1ccc(S(=O)(=O)Nc2ccccc2F)cc1,train,1.4110030355465488
COC(=O)c1ccccc1NS(=O)(=O)c1ccc(C)cc1,train,0.9560946819550988
O=C(Nc1cc(-c2ccccc2)n[nH]1)C1COc2ccccc2O1,train,0.06788384340048292
CC(C)(C)c1cc(NC(=O)C2COc3ccccc3O2)[nH]n1,train,-0.6213271725229887
O=C(Nc1ncccn1)C(Sc1ccccc1)c1ccccc1,train,1.5470451651565824
Cn1nc(-c2ccccc2)cc1NC(=O)C1COc2ccccc2O1,train,0.2534090227248633
CCOC(=O)c1c(NC(=O)c2ccoc2C)sc(C)c1C,train,1.486677513171072
O=C(NCc1cccnc1)C1CC1c1ccccc1,train,-0.034140461048443704
CCOC(=O)C1CN(Cc2cccs2)C(=O)C1=O,train,-2.1848883430651185
CCOC(=O)c1c(-c2ccccc2)nc(=O)[nH]c1C,train,-0.1372524558612369
Cc1nc(NC(=O)c2ccc3c(c2)OCO3)sc1C,train,0.7118936205780466
CC(C)(C)OC(=O)N1CCN(c2ccc(C#N)cc2)CC1,train,0.6874544167031091
Cc1sc(NC(=O)C(C)(C)C)c(C(N)=O)c1C,train,0.17919059168359563
COC(=O)c1sccc1Oc1ccc(N)cc1N,train,0.1662781124696222
COC(=O)c1cc(NC(=O)c2ccccc2)c(=O)oc1C,train,0.06139070317525874
Cc1cc(Cl)ccc1OCC(=O)NCc1ccc2c(c1)OCO2,train,1.1661040032499432
COC(=O)c1nn(-c2ccc(Cl)cc2)c(=O)cc1Cl,train,0.19337561268849957
Cc1nn(C)c2ncc(C(N)=O)c(Oc3cccnc3)c12,train,-0.9714195787111779
COC(=O)c1c(NC(=O)C2CC3CCC2C3)sc2c1CCC2,train,-0.5649907967691803
CCOC(=O)c1c(-c2ccc(Cl)cc2)c[nH]c1N,train,0.8644608817003929
CCOC(=O)C=C(N)N1CCN(c2c(C)cccc2C)CC1,train,-0.6788947064931887
COc1ccc(Cl)cc1C(=O)Nc1sc(C)c(C)c1C(N)=O,train,1.3463551043517077
CCOC(=O)C=C(N)N1CCN(c2cccc(Cl)c2)CC1,train,-0.5143664365990539
CCOC(=O)C=C(N)N1CCN(c2ccc(Cl)cc2)CC1,train,-0.45974453307884655
COc1cc(NC(=O)c2ccoc2C)c(OC)cc1Cl,train,1.5115130157973766
CCOC(=O)c1nocc1C(=O)c1ccc(Br)cc1,train,0.5175339302055271
CCC1CCc2c(sc(NC(=O)c3cccnc3)c2C#N)C1,train,0.9952370883774027
CCOC(=O)c1noc(C)c1C(=O)Nc1nccs1,train,-0.520972775164575
CCCC(=O)Nc1sc(C(=O)OC)c(C)c1C(N)=O,train,-0.45272802044759386
CCOC(=O)Nc1sc(C)c(CC)c1C(N)=O,train,-0.008652735686709434
CCN(CC)C(=O)c1sc(NC(=O)c2ccoc2C)c(C#N)c1C,train,1.0391972551815813
COc1ccc(CCNS(=O)(=O)c2ccc(F)cc2)cc1,train,0.7435366924752644
COc1ccc(S(=O)(=O)Nc2cc(C)ccc2OC)cc1,train,1.1886832761195558
O=C(Nc1ccccc1)c1csc(C2COc3ccccc3O2)n1,train,1.317415696054872
CCOC(=O)c1c(NC(=O)C2CC3CCC2C3)sc(C(C)=O)c1C,train,-0.19773019362239097
CN(C)C(=O)c1csc(C2COc3ccccc3O2)n1,train,-0.517431821776384
O=C(c1ccc2c(c1)OCO2)n1nnc2ccccc21,train,-0.2643287028229895
O=C(NCc1ccco1)c1csc(C2COc3ccccc3O2)n1,train,0.3245122290992919
CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(F)c(F)c2)cc1,train,0.9733566428132443
O=C(Oc1ccccc1)c1csc(C2COc3ccccc3O2)n1,train,1.16827127568651
COc1cc(C(=O)Nc2nc(C)c(C)s2)cc(OC)c1OC,train,1.0437597197363209
COc1ccc(C(=O)Nc2nc(C)c(C)s2)cc1OC,train,1.2119211276854855
COC(=O)c1ccc(NS(=O)(=O)c2ccc(OC)cc2)cc1,train,0.7016526831663334
COC(=O)c1ccc(C(=O)OC)c(NC(=O)C2CC3CCC2C3)c1,train,-1.0827472502970608
COc1cc(C(=O)NCCc2cccc(Cl)c2)cc(OC)c1OC,train,1.5458694922212342
O=S(=O)(NCc1cccs1)c1ccc(Cl)cc1,train,1.085711302774829
CCOC(=O)c1sc(C2COc3ccccc3O2)nc1C,train,0.3070494624946285
Cn1c(NC(=O)c2ccc3c(c2)OCO3)cc(=O)n(C)c1=O,train,-2.189723861600376
Cc1cc(Cl)ccc1OC(C)C(=O)NCc1ccco1,train,0.9492846501727223
NS(=O)(=O)c1ccc(NC(=O)Nc2cccc(Cl)c2)cc1,train,0.9531038596739325
O=C(NCCc1cccc(Cl)c1)c1cccnc1,train,1.0504251065524643
COc1cc(C(=O)NC2CCCCCC2)cc(OC)c1OC,train,0.3549188264360721
COC(=O)C1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,train,0.11615231649667312
COC(=O)C1CCN(S(=O)(=O)c2ccc(OC)cc2)CC1,train,-0.5131396416523277
CCOC(=O)C=C1CCN(C(=O)c2cccc(C(F)(F)F)c2)CC1,train,1.1064063568491456
CCOC(=O)c1c(NC(=O)c2ccccc2F)sc(C(C)=O)c1C,train,1.7824752433472622
CCN(CC)C(=O)c1ccccc1NC(=O)c1ccccc1C,train,2.017506428949244
Cc1ccccc1C(=O)Nc1ccccc1C(=O)N1CCCCC1,train,2.2151778314614887
OCc1c(-c2ccc(Br)cc2)nc2sccn12,train,0.9580235280495559
Nc1nccc(-c2sccc2Br)n1,train,-0.02450212007119479
Cc1cc(-c2sccc2Br)nc(N)n1,train,0.2202719586865607
O=C(Nc1ccccc1O)c1cc2ccccc2o1,train,1.6146149725594015
COc1ccc(-n2nc3cc(C)c(N)cc3n2)cc1,train,0.17940438980881623
Cc1ccc(NC(=O)c2ccc3c(c2)CCO3)cc1,train,1.521095811720241
COC(=O)c1sccc1Oc1ccc(F)cc1N,train,0.817985497085008
CCC(=O)Nc1cc2nn(-c3ccc(C)cc3)nc2cc1C,train,1.2842660224658502
CC(C)C(=O)Nc1ccc2nn(-c3ccc(F)cc3)nc2c1,train,1.109348851249968
Cn1c(SCc2ccccc2)nnc1C1COc2ccccc2O1,train,0.9920837350581229
Cc1ccc(-n2nc3cc(C)c(NC(=O)c4cccnc4)cc3n2)cc1,train,1.5376289720748026
O=c1c(Br)c(N2CCCC2)cnn1-c1ccccc1,train,0.5160000075244362
O=c1cc(Nc2cccc(C(F)(F)F)c2)[nH]c(=O)[nH]1,train,-0.5779681742937479
COC(=O)c1c(-c2c(F)cccc2Cl)noc1C,train,1.1094668973989803
O=S(=O)(Cc1ccc2nonc2c1)c1cccs1,train,-0.2503920532108488
Cc1ccc(S(=O)(=O)NCC2OCCc3ccccc32)cc1,train,0.03439467079498382
O=S(Cc1ccc2nonc2c1)c1cccs1,train,-0.6985733450676062
O=S(=O)(Cc1ccc2nonc2c1)c1ccc(C(F)(F)F)cn1,train,-0.010499628743063205
CC(=O)Nc1ccc(NC(=O)C2(c3ccccc3)CCCC2)cc1,train,2.179374219421355
CSc1ncc(-c2nnc(SCc3ccccc3)n2C)n1C,train,0.8107799395165411
COc1cc(-c2csc(C3COc4ccccc4O3)n2)ccc1O,train,1.2654529162994184
O=S(=O)(Cc1ccc(Br)cc1F)c1ccccn1,train,0.7451925740080858
Cn1nc(C(F)(F)F)c(CO)c1Sc1ccccc1,train,0.5319347842861344
Cn1nc(C(F)(F)F)c(CO)c1Sc1ccc(F)cc1,train,0.6168354866598458
O=C(NCC1COc2ccccc2O1)Nc1ccc(Cl)cc1,train,0.9473870334323466
CCOC(=O)c1nocc1C(=O)c1ccc(F)cc1,train,-0.042536897080394986
Cc1ccc(NC(=O)NCC2COc3ccccc3O2)cc1,train,0.6176702545861943
COC(=O)C1CC(O)CN1C(=O)c1ccc(F)cc1,train,-2.1197050003552924
Cn1c(CO)cnc1SCc1ccc(F)cc1,train,0.15944495662098213
Cn1c(CO)cnc1SCc1c(Cl)cccc1Cl,train,1.1191301124696267
Cn1c(CO)cnc1Sc1ncc(C(F)(F)F)cc1Cl,train,0.35415343537779354
Cn1c(CO)cnc1SCC(=O)c1ccc(Cl)cc1,train,0.3509739882606784
CCOC(=O)c1c(NC(=O)c2ccco2)sc2c1CC(C)CC2,train,1.1480053217872834
Cc1nnc2n1-c1nnc(C)n1-c1sc3c(c1-2)CCCCC3,train,-1.1485727802636791
Cn1c(CO)cnc1SCC(=O)c1ccc(F)cc1,train,-0.17007143989607032
COC(=O)C1CC(O)CN1C(=O)Nc1cccc(C(F)(F)F)c1,train,-1.0716860760348046
COC(=O)C1CC(O)CN1C(=O)Nc1ccc(Cl)c(Cl)c1,train,-0.7115544265622287
CCOC(=O)CSc1ncc(C(F)(F)F)cc1Cl,train,1.1174038047773172
N#Cc1cc(NC(=O)c2ccccc2)c(=O)n2ccccc12,train,0.32331048896708925
O=C(c1cc(Br)cc2c1OCC2)N1CCCCC1,train,0.781208242647141
CN(C)C(=O)c1cc(Br)cc2c1OCC2,train,-0.33801341899153403
O=C(c1cc(Br)cc2c1OCC2)N1CCOCC1,train,-0.4743169052818561
N#Cc1ccc(OCc2ccc3nonc3c2)cc1,train,0.5482838037282294
O=C(Nc1cccc(Cl)c1)NC(CO)c1ccccc1,train,1.0157629150657241
COc1ccc(Cn2c(C)c(C)c(C#N)c2N)cc1,train,0.5216772694932343
CC(C)(C)OC(=O)N1CCC(Nc2ncccn2)CC1,train,0.13100508372944297
CCOC(=O)c1sc(COc2ccc3nonc3c2)nc1C,train,0.31819114830774886
COC(=O)c1ccccc1NC(=O)c1ccncc1,train,0.4907741333985598
CCOC(=O)c1cnn(-c2ccc(Cl)cc2Cl)c1N,train,0.8260424765938268
COC(=O)c1ccc(Oc2ccc(N)c(N)c2)cc1,train,0.600055700887677
Cc1cc(C(F)(F)F)nc2c(Cl)c(C3CC3)nn12,train,0.7189449586234726
Cc1ccn(-c2cc(O)c(-n3ccc(C)n3)cc2O)n1,train,-0.7935461250617677
O=C(Nc1ccccc1)c1ccc2ncsc2c1,train,1.8030327597845748
Nc1cccc(-c2cn3c(n2)sc2ccccc23)c1,train,1.5958782542776824
Cc1cc(NC(=O)c2ccc3ncsc3c2)no1,train,0.620484455664891
COc1ccc(-c2nc(COc3ccc4nonc4c3)no2)cc1,train,0.5811992653490936
Cn1c(Oc2ccc(Cl)cc2Cl)nc(C#N)c1C#N,train,0.464110168901521
Cn1nc(C(F)(F)F)c(CO)c1S(=O)(=O)c1ccc(F)cc1,train,-0.6923594314573143
CCOC(=O)c1noc(C)c1C(=O)Nc1nc(C)cc(C)n1,train,-0.58131104949445
CCOC(=O)c1noc(C)c1C(=O)Nc1cc(C)cc(C)n1,train,0.040904335120937496
CCOC(=O)c1nocc1C(=O)c1ccccc1F,train,-0.12359959664498188
COC(=O)c1scc2c(OC)cc(C(F)(F)F)nc12,train,0.3921831831723166
COc1cccc(C(=O)Nc2ccc(-c3csc(C)n3)cc2)c1,train,2.6440424647884075
N#Cc1nn(-c2cccc(C(F)(F)F)c2)c(=O)[nH]c1=O,train,-1.7516281030837446
Cc1nc(-c2ccc(NS(=O)(=O)c3ccccc3)cc2)cs1,train,2.1227438955604985
CCOC(=O)C1=C(C)NC(=O)CC1c1ccccc1F,train,-0.3400455795975086
Cc1nc(-c2cccc(NC(=O)c3cccs3)c2)cs1,train,2.482965212566125
O=C1CC2Sc3ccccc3N=C2N1Cc1ccccn1,train,-0.11011790723242054
CCC(=O)c1cc2c(cc1NC(=O)c1ccc(C)cc1)OCCO2,train,1.5602324448787614
CCC(=O)c1cc2c(cc1NC(=O)c1cccc(OC)c1)OCCO2,train,1.211127528720433
CCOC(=O)c1nnc2c(Br)c(C)nn2c1C,train,-0.8973185550847032
COc1ccc(Cn2c(N)c(C#N)c3c2CCCC3)cc1,train,0.568866379567833
Cc1ncn2cc(-c3ccc(Cl)cc3)[nH]c(=O)c12,train,0.12614484550129745
N#Cc1cn(-c2ccc(OC(F)(F)F)cc2)c(=O)[nH]c1=O,train,-1.1286146325779183
COc1ccc(-n2cc(C#N)c(=O)n(Cc3ccccc3)c2=O)cc1,train,-0.15198066196212467
N#CCc1nn2c(C(F)(F)F)cc(C(F)(F)F)nc2c1C#N,train,-0.4287272829161983
COC(=O)c1csc(S(=O)(=O)N2CCOCC2)c1OC,train,-1.9001960751117164
COC(=O)c1csc(S(=O)(=O)N2CCCCC2)c1OC,train,-0.656347543643186
N#Cc1cc(-c2cccc(C(F)(F)F)c2)c[nH]c1=O,train,0.6070585712683831
COC(=O)c1csc(S(=O)(=O)N2CCCC2)c1OC,train,-1.0620897719268834
CCOC(=O)Cn1c(=O)c(C#N)cn(C(C)C)c1=O,train,-2.53244586660144
COc1ccc(Cc2c(N)nc(-c3ccccc3)nc2N)cc1,train,0.9069126745786136
COC(=O)c1sccc1Oc1nccnc1C#N,train,-0.6839508106073002
CCOC(=O)c1cn(Cc2cccc(Cl)c2)c2cc(C)nn2c1=O,train,0.20648455536704358
N#Cc1nn(-c2c(F)cccc2F)c(=O)[nH]c1=O,train,-2.681154578268209
CCOC(=O)c1cn(Cc2ccccc2)c2cc(C)nn2c1=O,train,-0.3303308972341874
CCOC(=O)c1cn(Cc2ccc(F)cc2)c2cc(C)nn2c1=O,train,-0.2605566616249204
COC(=O)c1sccc1-n1cc(C#N)c(=O)n(C)c1=O,train,-2.5184896415452824
COc1ccccc1C(=O)N1CCc2ccccc2C1,train,1.2114637802053805
CCOC(=O)C1CCN(c2ccc3nccnc3c2)CC1,train,0.3209196834770358
CCNC(=O)N1c2ccc(OC)cc2C(C)=CC1(C)C,train,0.9444893328136938
O=S1(=O)CC(Sc2ccccc2)c2ccccc21,train,0.5233170060473089
COC(=O)c1cc(NC(=O)c2cccc(Cl)c2)c(=O)oc1C,train,0.5892327966593971
COC(=O)c1cc(NC(=O)c2ccc(C)cc2)c(=O)oc1C,train,0.32233587358247373
O=S1(=O)CC(Sc2cccs2)c2ccccc21,train,0.11797854190256629
O=S1(=O)CC(S(=O)(=O)c2ccccc2)c2ccccc21,train,-0.7772757344426635
COC(=O)C1=C(N)c2c(F)cccc2C1(C#N)c1ccccc1,train,-0.6376464977393468
O=S1(=O)CC(S(=O)(=O)c2cccs2)c2ccccc21,train,-1.0965607227167342
Cc1ccc(S(=O)(=O)C2CS(=O)(=O)c3ccccc32)cc1,train,-0.4942269566035158
CCS(=O)(=O)c1ccc(C(C)=O)c(Cl)c1Cl,train,0.6339220687417262
COc1ccc(C(C#N)c2cccc(F)c2C#N)cc1OC,train,0.5631917055634972
Cn1c(=O)c(-c2noc(-c3ccccc3)n2)cn(-c2ccccc2)c1=O,train,0.019360664382492843
CCOC(=O)Oc1cc(N)c(Cl)cc1Cl,train,0.9240080350422382
COC(=O)c1ccc(N)c(CS(=O)(=O)c2ccc(Cl)cc2)c1,train,0.6679366428132436
CCn1ccnc1C(O)c1cc(OC)c(OC)c(OC)c1,train,-0.7114676462586909
COc1cccc(CNc2ccc3c(c2)nc(C)n3C)c1,train,1.5522771487986011
COC(=O)c1ccccc1SCC(O)C(F)(F)F,train,-0.21663580460358167
COC(=O)c1nn(-c2ccc(Cl)cc2)ccc1=O,train,-0.3746271182996066
COC(=O)c1[nH]c2ccccc2c1Br,train,0.6753028462605251
NC(=O)c1cc(C(=O)c2ccc(Cl)cc2Cl)c[nH]1,train,0.42220404025612446
Nc1cccc(Oc2ncc(C(F)(F)F)cc2Cl)c1,train,1.941661115647081
O=C(Nc1ccccc1)c1cncc(C#Cc2ccccc2)c1,train,1.8121837564379355
COc1ccc(CCNS(=O)(=O)c2cccs2)cc1OC,train,0.35223343302285137
COc1ccccc1NC(=O)c1cncc(C#Cc2ccccc2)c1,train,1.7318702601352687
CCOC(=O)c1nn(-c2ccccc2)c(=O)cc1Cl,train,0.01311128869609135
CCOC(=O)c1nn(-c2ccc(Cl)cc2)c(=O)cc1Cl,train,0.5952201486645077
CCOC(=O)c1nn(-c2ccc(F)cc2)c(=O)cc1Cl,train,0.07442000880436606
Cc1ccc(NS(=O)(=O)c2cccs2)cc1,train,1.1243992169593602
CC(NS(=O)(=O)c1cccs1)c1ccccc1,train,0.5116774626247018
Cn1c(CO)cnc1SCc1ccc(Cl)c(Cl)c1,train,1.195674420161935
CCOC(=O)c1nocc1C(=O)c1sccc1Cl,train,-0.02480496445345093
CCC(=O)Nc1cc2nn(-c3ccc(OC)cc3)nc2cc1C,train,0.9909947832391843
COc1ccc(-n2nc3cc(C)c(NC(=O)C(C)C)cc3n2)cc1,train,1.2058434531856435
COC(=O)c1ccncc1C(=O)Nc1ccc(OC)cc1,train,0.3384608124231123
COC(=O)c1ccncc1C(=O)Nc1ccc(F)cc1,train,0.4473866771360351
O=C(Nc1ccc2c(c1)C(=O)OC2)c1ccccc1,train,0.8070104970349243
O=C(Nc1ccc2c(c1)C(=O)OC2)c1ccccc1Cl,train,1.3469234758636253
O=C(Nc1ccc(S(=O)(=O)NCc2ccco2)cc1)c1ccco1,train,0.5966501391537946
O=C(Nc1ccc(Cl)cc1)Nc1ccc2c(c1)C(=O)OC2,train,1.7018986872601394
CCOC(=O)C1CCN(c2ccccc2C#N)CC1,train,0.38773105647548256
CC1C(=O)OC(c2ccccc2F)C(C)(C)C1=O,train,-0.6578313940652922
O=C(c1ccccc1)N1CCC(n2cccc2)CC1,train,0.9774142432886732
O=C(c1ccc(Cl)cc1)N1CCC(n2cccc2)CC1,train,1.5706027722478222
O=C(c1ccccc1Cl)N1CCC(n2cccc2)CC1,train,1.5267391117703681
O=C(c1cccs1)N1CCC(n2cccc2)CC1,train,0.7204590297410327
O=S(=O)(c1cccs1)N1CCC(n2cccc2)CC1,train,0.15429315437758095
O=S(=O)(c1ccc(Cl)cc1)N1CCC(n2cccc2)CC1,train,1.010764071875525
O=S(=O)(Cc1noc(-c2ccccc2)n1)c1ccc(F)cc1,train,0.8621579614945629
O=C(Nc1ccc(Cl)cc1)N1CCC(n2cccc2)CC1,train,1.898660667083596
O=S(=O)(Cc1noc(-c2cccs2)n1)c1ccc(F)cc1,train,0.6596302257216777
O=C(Nc1ccccc1)Nc1cncc(C#Cc2ccccc2)c1,train,2.118440002077155
O=S(=O)(CCSc1cccs1)c1ccc(F)cc1,train,1.2233800491212081
Cc1ccc(SCCS(=O)(=O)c2ccc(F)cc2)cc1,train,1.8202286551580142
O=C(Nc1cncc(C#Cc2ccccc2)c1)N1CCOCC1,train,0.09333760259177559
